"","sample_id","rcapid","soc","soc_sd","soc_measured","sample_top","sample_bottom","texture","elevation","long","lat","landuse","State"
"22567",130774,"C1608R034",17.09059017,10.62498064,"modeled",0,5,"fsl",NA,-96.3,34.43,"R","OK"
"22568",130778,"C1608R035",23.60160492,14.67278736,"modeled",0,5,"sl",NA,-96.3,34.43,"R","OK"
"22569",130782,"C1608R041",5.750791064,3.575186293,"modeled",0,5,"fsl",NA,-96.24,34.84,"R","OK"
"22570",130786,"C1608R042",5.222880436,3.246991647,"modeled",0,5,"fsl",NA,-96.24,34.84,"R","OK"
"22571",130791,"C1608R043",4.273604093,2.656839834,"modeled",0,5,"l",NA,-96.24,34.84,"R","OK"
"22572",130796,"C1608R044",4.670506096,2.903588253,"modeled",0,5,"fsl",NA,-96.24,34.84,"R","OK"
"22573",130801,"C1608R045",5.744397861,3.571211729,"modeled",0,5,"l",NA,-96.24,34.84,"R","OK"
"22574",130806,"C1608R051",23.8826761,14.84752537,"modeled",0,5,"fsl",NA,-95.9,34.78,"R","OK"
"22575",130811,"C1608R052",33.62378155,20.90343426,"modeled",0,5,"sil",NA,-95.9,34.78,"R","OK"
"22576",130817,"C1608R053",30.24174516,18.80086958,"modeled",0,5,"fsl",NA,-95.9,34.78,"R","OK"
"22577",130821,"C1608R054",24.66041149,15.33103258,"modeled",0,5,"fsl",NA,-95.9,34.78,"R","OK"
"22578",130828,"C1608R055",24.96354924,15.51948907,"modeled",0,5,"l",NA,-95.9,34.78,"R","OK"
"22579",130834,"C1608R071",7.086552972,4.405610771,"modeled",0,5,"fsl",NA,-96.28,34.6,"R","OK"
"22580",130840,"C1608R072",7.234007259,4.497281037,"modeled",0,5,"fsl",NA,-96.28,34.6,"R","OK"
"22581",130846,"C1608R073",7.051009733,4.383514037,"modeled",0,5,"fsl",NA,-96.28,34.6,"R","OK"
"22582",130852,"C1608R074",8.327611863,5.177159709,"modeled",0,5,"fsl",NA,-96.28,34.6,"R","OK"
"22583",130857,"C1608R075",16.07409653,9.993040775,"modeled",0,5,"fsl",NA,-96.28,34.6,"R","OK"
"22584",131687,"C1609P011",21.12152177,13.13095438,"modeled",0,6,"sil",NA,-95.41,33.94,"P","OK"
"22585",131692,"C1609P012",25.10383253,15.60670123,"modeled",0,6,"sil",NA,-95.41,33.94,"P","OK"
"22586",131696,"C1609P013",21.1528027,13.1504013,"modeled",0,6,"sil",NA,-95.41,33.94,"P","OK"
"22587",131700,"C1609P014",21.72361791,13.50526912,"modeled",0,5,"sil",NA,-95.41,33.94,"P","OK"
"22588",131705,"C1609P015",22.05316766,13.71014559,"modeled",0,7,"sil",NA,-95.41,33.94,"P","OK"
"22589",133314,"C1611F201",5.473029864,3.402506044,"modeled",0,5,"",NA,-94.54,34.54,"F","OK"
"22590",133320,"C1611F202",3.767030063,2.341909852,"modeled",0,5,"",NA,-94.54,34.54,"F","OK"
"22591",133326,"C1611F203",3.564948222,2.2162784,"modeled",0,5,"",NA,-94.54,34.54,"F","OK"
"22592",133331,"C1611F204",1.931666575,1.200890066,"modeled",0,5,"",NA,-94.54,34.54,"F","OK"
"22593",133337,"C1611F205",6.008997004,3.735709311,"modeled",0,5,"",NA,-94.54,34.54,"F","OK"
"22594",134628,"C1611R021",24.34832798,15.13701463,"modeled",0,5,"fsl",NA,-96.32,34.43,"R","OK"
"22595",134633,"C1611R022",8.115202281,5.045107645,"modeled",0,5,"fsl",NA,-96.32,34.43,"R","OK"
"22596",134638,"C1611R023",17.81446628,11.07500428,"modeled",0,5,"fsl",NA,-96.32,34.43,"R","OK"
"22597",134643,"C1611R024",20.30445503,12.62299543,"modeled",0,5,"fsl",NA,-96.32,34.43,"R","OK"
"22598",134649,"C1611R025",24.31707655,15.11758605,"modeled",0,5,"fsl",NA,-96.32,34.43,"R","OK"
"22599",134655,"C1611R031",22.15509794,13.77351422,"modeled",0,5,"fsl",NA,-95.37,35.35,"R","OK"
"22600",134660,"C1611R032",21.92328046,13.62939654,"modeled",0,5,"fsl",NA,-95.37,35.35,"R","OK"
"22601",134665,"C1611R033",21.33557565,13.26402868,"modeled",0,5,"fsl",NA,-95.37,35.35,"R","OK"
"22602",134671,"C1611R034",20.32913956,12.63834146,"modeled",0,5,"fsl",NA,-95.37,35.35,"R","OK"
"22603",134675,"C1611R035",9.680331069,6.018126301,"modeled",0,5,"fsl",NA,-95.37,35.35,"R","OK"
"22604",134679,"C1611R061",2.243733333,1.394897601,"modeled",0,5,"fsl",NA,-96.01,35.21,"R","OK"
"22605",134683,"C1611R062",2.211751314,1.375014827,"modeled",0,5,"fsl",NA,-96.01,35.21,"R","OK"
"22606",134687,"C1611R063",2.251356791,1.399636998,"modeled",0,5,"fsl",NA,-96.01,35.21,"R","OK"
"22607",134691,"C1611R064",14.14387664,8.793050093,"modeled",0,5,"fsl",NA,-96.01,35.21,"R","OK"
"22608",134695,"C1611R065",2.376862719,1.477662276,"modeled",0,5,"fsl",NA,-96.01,35.21,"R","OK"
"22609",135026,"C1612F021",18.17777586,11.30086876,"modeled",0,6,"fsl",NA,-96.3,34.64,"F","OK"
"22610",135031,"C1612F022",19.62881593,12.20296006,"modeled",0,5,"fsl",NA,-96.3,34.64,"F","OK"
"22611",135036,"C1612F023",8.264817268,5.138121188,"modeled",0,7,"fsl",NA,-96.3,34.64,"F","OK"
"22612",135039,"C1612F024",19.4528142,12.09354225,"modeled",0,5,"fsl",NA,-96.3,34.64,"F","OK"
"22613",135042,"C1612F025",16.7299216,10.40075804,"modeled",0,5,"fsl",NA,-96.3,34.64,"F","OK"
"22614",135335,"C1612F221",5.422604005,3.371156993,"modeled",0,5,"fsl",NA,-94.84,34.33,"F","OK"
"22615",135340,"C1612F222",2.437194648,1.515169792,"modeled",0,5,"fsl",NA,-94.84,34.33,"F","OK"
"22616",135345,"C1612F223",2.13435614,1.326899331,"modeled",0,5,"fsl",NA,-94.84,34.33,"F","OK"
"22617",135351,"C1612F224",7.258319801,4.512395804,"modeled",0,5,"fsl",NA,-94.84,34.33,"F","OK"
"22618",135356,"C1612F225",2.402752447,1.493757558,"modeled",0,7,"fsl",NA,-94.84,34.33,"F","OK"
"22619",135438,"C1612F261",3.929610049,2.442983553,"modeled",0,5,"l",NA,-94.89,34.82,"F","OK"
"22620",135443,"C1612F262",4.657557534,2.895538313,"modeled",0,7,"l",NA,-94.89,34.82,"F","OK"
"22621",135447,"C1612F263",11.91713384,7.408715268,"modeled",0,7,"l",NA,-94.89,34.82,"F","OK"
"22622",135451,"C1612F264",5.909566824,3.673894961,"modeled",0,5,"fsl",NA,-94.89,34.82,"F","OK"
"22623",135456,"C1612F265",4.025262676,2.502449452,"modeled",0,5,"l",NA,-94.89,34.82,"F","OK"
"22624",135756,"C1612P011",15.47548052,9.620889583,"modeled",0,5,"fsl",NA,-94.78,34.04,"P","OK"
"22625",135761,"C1612P012",21.58098767,13.4165979,"modeled",0,5,"fsl",NA,-94.78,34.04,"P","OK"
"22626",135766,"C1612P013",1.967959483,1.223452859,"modeled",0,5,"fsl",NA,-94.78,34.04,"P","OK"
"22627",135771,"C1612P014",21.1117977,13.12490906,"modeled",0,5,"fsl",NA,-94.78,34.04,"P","OK"
"22628",135775,"C1612P015",9.178503685,5.706147242,"modeled",0,7,"vfsl",NA,-94.78,34.04,"P","OK"
"22629",135923,"C1612R011",2.077483408,1.29154235,"modeled",0,5,"l",NA,-96.32,34.71,"R","OK"
"22630",135928,"C1612R012",1.892099463,1.176291747,"modeled",0,5,"fsl",NA,-96.32,34.71,"R","OK"
"22631",135933,"C1612R013",2.482019341,1.543036676,"modeled",0,5,"fsl",NA,-96.32,34.71,"R","OK"
"22632",135938,"C1612R014",2.740861669,1.703955328,"modeled",0,5,"fsl",NA,-96.32,34.71,"R","OK"
"22633",135944,"C1612R015",3.441137956,2.139307291,"modeled",0,5,"fsl",NA,-96.32,34.71,"R","OK"
"22634",135948,"C1612R021",3.672437692,2.283103099,"modeled",0,7,"fsl",NA,-96.19,34.68,"R","OK"
"22635",135953,"C1612R022",2.409764206,1.49811667,"modeled",0,5,"fsl",NA,-96.19,34.68,"R","OK"
"22636",135958,"C1612R023",3.563929472,2.215645058,"modeled",0,5,"fsl",NA,-96.19,34.68,"R","OK"
"22637",135962,"C1612R024",2.032593504,1.263634925,"modeled",0,7,"fsl",NA,-96.19,34.68,"R","OK"
"22638",135967,"C1612R025",1.932387074,1.20133799,"modeled",0,5,"fsl",NA,-96.19,34.68,"R","OK"
"22639",135971,"C1612R031",2.492944496,1.549828692,"modeled",0,5,"fsl",NA,-96.15,34.51,"R","OK"
"22640",135977,"C1612R032",2.727675493,1.695757667,"modeled",0,5,"fsl",NA,-96.15,34.51,"R","OK"
"22641",135982,"C1612R033",16.18775604,10.0637013,"modeled",0,5,"fsl",NA,-96.15,34.51,"R","OK"
"22642",135987,"C1612R034",2.375152283,1.476598922,"modeled",0,5,"fsl",NA,-96.15,34.51,"R","OK"
"22643",135992,"C1612R035",7.392186552,4.595618889,"modeled",0,5,"fsl",NA,-96.15,34.51,"R","OK"
"22644",135998,"C1612R071",5.507540654,3.423960919,"modeled",0,5,"l",NA,-95.19,35.18,"R","OK"
"22645",136003,"C1612R072",3.299983153,2.051553326,"modeled",0,5,"l",NA,-95.19,35.18,"R","OK"
"22646",136008,"C1612R073",4.080865538,2.537016973,"modeled",0,5,"l",NA,-95.19,35.18,"R","OK"
"22647",136013,"C1612R074",4.501703767,2.798646208,"modeled",0,5,"l",NA,-95.19,35.18,"R","OK"
"22648",136018,"C1612R075",3.468612161,2.15638762,"modeled",0,5,"l",NA,-95.19,35.18,"R","OK"
"22649",134076,"F1611F961",22.11049435,13.74578479,"modeled",0,5,"fsl",NA,-94.62,34.65,"F","OK"
"22650",134080,"F1611F962",17.52671758,10.89611495,"modeled",0,5,"fsl",NA,-94.62,34.65,"F","OK"
"22651",134085,"F1611F963",14.40959366,8.958242644,"modeled",0,7,"fsl",NA,-94.62,34.65,"F","OK"
"22652",134088,"F1611F964",15.71884796,9.772187713,"modeled",0,7,"fsl",NA,-94.62,34.65,"F","OK"
"22653",134093,"F1611F965",19.86859157,12.35202522,"modeled",0,6,"fsl",NA,-94.62,34.65,"F","OK"
"22654",9474,"A0120R931",4.576039064,2.844859422,"modeled",0,6,"sil",1780,-117.07,45.23,"R","OR"
"22655",9479,"A0120R932",3.223015519,2.003703626,"modeled",0,5,"l",1780,-117.07,45.23,"R","OR"
"22656",9483,"A0120R933",5.461237595,3.395174955,"modeled",0,7,"l",1780,-117.07,45.23,"R","OR"
"22657",9487,"A0120R934",2.298883637,1.429183773,"modeled",0,5,"l",1780,-117.07,45.23,"R","OR"
"22658",9493,"A0120R935",1.912156584,1.188760978,"modeled",0,5,"l",1780,-117.07,45.23,"R","OR"
"22659",117,"C0101W081",43.96,1.617319877,"measured",0,23,"",9,-123.91,46.11,"W","OR"
"22660",120,"C0101W082",26.57,1.617319877,"measured",0,23,"",9,-123.91,46.11,"W","OR"
"22661",123,"C0101W083",28.75,1.617319877,"measured",0,27,"",9,-123.91,46.11,"W","OR"
"22662",126,"C0101W084",20.23,1.617319877,"measured",0,29,"",9,-123.91,46.11,"W","OR"
"22663",129,"C0101W085",30.84,1.617319877,"measured",0,32,"",9,-123.91,46.11,"W","OR"
"22664",251,"C0102C051",0.648272338,0.403021837,"modeled",0,5,"l",743,-117.1,43.96,"C","OR"
"22665",257,"C0102C052",0.639889168,0.397810137,"modeled",0,5,"sil",743,-117.1,43.96,"C","OR"
"22666",263,"C0102C053",0.636290421,0.395572847,"modeled",0,5,"sil",743,-117.1,43.96,"C","OR"
"22667",269,"C0102C054",0.704468615,0.437958275,"modeled",0,5,"sil",743,-117.1,43.96,"C","OR"
"22668",274,"C0102C055",0.704774143,0.438148218,"modeled",0,5,"sil",743,-117.1,43.96,"C","OR"
"22669",278,"C0102P011",1.973499436,1.22689697,"modeled",0,7,"l",145,-119.27,45.91,"P","OR"
"22670",281,"C0102P012",1.560317333,0.970027441,"modeled",0,5,"vfsl",145,-119.27,45.91,"P","OR"
"22671",285,"C0102P013",1.942484891,1.207615662,"modeled",0,5,"l",145,-119.27,45.91,"P","OR"
"22672",290,"C0102P014",2.444889871,1.519953804,"modeled",0,5,"l",145,-119.27,45.91,"P","OR"
"22673",294,"C0102P015",2.465893581,1.533011517,"modeled",0,5,"sil",145,-119.27,45.91,"P","OR"
"22674",412,"C0102R081",3.089207118,1.920516816,"modeled",0,5,"l",1043,-117.15,44.55,"R","OR"
"22675",416,"C0102R082",4.437943148,2.759007124,"modeled",0,5,"l",1043,-117.15,44.55,"R","OR"
"22676",421,"C0102R083",2.666956806,1.658009709,"modeled",0,5,"l",1043,-117.15,44.55,"R","OR"
"22677",425,"C0102R084",3.341645617,2.077454297,"modeled",0,5,"l",1043,-117.15,44.55,"R","OR"
"22678",429,"C0102R085",4.221513904,2.624456093,"modeled",0,5,"l",1043,-117.15,44.55,"R","OR"
"22679",500,"C0103C071",1.825677335,1.13499804,"modeled",0,8,"sil",1015,-117.93,45.05,"C","OR"
"22680",505,"C0103C072",1.856409581,1.154103847,"modeled",0,5,"l",1015,-117.93,45.05,"C","OR"
"22681",511,"C0103C073",1.453290871,0.903490588,"modeled",0,7,"sil",1015,-117.93,45.05,"C","OR"
"22682",517,"C0103C074",1.516206181,0.942604156,"modeled",0,8,"sil",1015,-117.93,45.05,"C","OR"
"22683",523,"C0103C075",1.946973974,1.210406462,"modeled",0,5,"l",1015,-117.93,45.05,"C","OR"
"22684",574,"C0103F031",51.98,1.617319877,"measured",0,12,"",230,-123.57,45.01,"F","OR"
"22685",580,"C0103F032",46.44,1.617319877,"measured",0,8,"",230,-123.57,45.01,"F","OR"
"22686",586,"C0103F033",39.55,1.617319877,"measured",0,10,"",230,-123.57,45.01,"F","OR"
"22687",592,"C0103F034",48.46,1.617319877,"measured",0,5,"",230,-123.57,45.01,"F","OR"
"22688",598,"C0103F035",50.72,1.617319877,"measured",0,7,"",230,-123.57,45.01,"F","OR"
"22689",605,"C0103F041",53.65,1.617319877,"measured",0,5,"",548,-123.57,45.83,"F","OR"
"22690",610,"C0103F042",53.7,1.617319877,"measured",0,8,"",548,-123.57,45.83,"F","OR"
"22691",616,"C0103F043",53.97,1.617319877,"measured",0,5,"",548,-123.57,45.83,"F","OR"
"22692",621,"C0103F044",57.67,1.617319877,"measured",0,8,"",548,-123.57,45.83,"F","OR"
"22693",626,"C0103F045",54.32,1.617319877,"measured",0,9,"",548,-123.57,45.83,"F","OR"
"22694",728,"C0103P041",0.70836864,0.440382866,"modeled",0,5,"l",856,-121.15,44.49,"P","OR"
"22695",733,"C0103P042",0.660688739,0.410740939,"modeled",0,5,"sl",856,-121.15,44.49,"P","OR"
"22696",738,"C0103P043",0.705104448,0.438353564,"modeled",0,5,"l",856,-121.15,44.49,"P","OR"
"22697",743,"C0103P044",0.675932822,0.420217972,"modeled",0,5,"l",856,-121.15,44.49,"P","OR"
"22698",748,"C0103P045",0.640152874,0.39797408,"modeled",0,5,"l",856,-121.15,44.49,"P","OR"
"22699",753,"C0103P051",33.89646523,21.07295788,"modeled",0,5,"sil",604,-120.36,45.04,"P","OR"
"22700",758,"C0103P052",32.59730142,20.26528593,"modeled",0,5,"sil",604,-120.36,45.04,"P","OR"
"22701",763,"C0103P053",34.84630398,21.66345934,"modeled",0,5,"sil",604,-120.36,45.04,"P","OR"
"22702",769,"C0103P054",34.39698313,21.38412285,"modeled",0,5,"sil",604,-120.36,45.04,"P","OR"
"22703",774,"C0103P055",2.016957046,1.253913958,"modeled",0,6,"sil",604,-120.36,45.04,"P","OR"
"22704",780,"C0103R011",1.147093988,0.713132273,"modeled",0,5,"l",954,-120.3,45.23,"R","OR"
"22705",784,"C0103R012",4.809472679,2.989981832,"modeled",0,5,"l",954,-120.3,45.23,"R","OR"
"22706",788,"C0103R013",4.199412834,2.610716167,"modeled",0,5,"l",954,-120.3,45.23,"R","OR"
"22707",792,"C0103R014",3.25989788,2.026632873,"modeled",0,7,"l",954,-120.3,45.23,"R","OR"
"22708",795,"C0103R015",2.816784448,1.751155456,"modeled",0,7,"l",954,-120.3,45.23,"R","OR"
"22709",818,"C0103R031",4.254342832,2.644865378,"modeled",0,5,"l",854,-116.99,44.84,"R","OR"
"22710",822,"C0103R032",4.842500043,3.010514482,"modeled",0,8,"l",854,-116.99,44.84,"R","OR"
"22711",825,"C0103R033",4.803011496,2.985965005,"modeled",0,5,"l",854,-116.99,44.84,"R","OR"
"22712",830,"C0103R034",4.781444021,2.972556808,"modeled",0,5,"l",854,-116.99,44.84,"R","OR"
"22713",834,"C0103R035",4.937227744,3.069405367,"modeled",0,5,"l",854,-116.99,44.84,"R","OR"
"22714",837,"C0103R041",1.269179772,0.789031296,"modeled",0,7,"fsl",710,-121.08,44.81,"R","OR"
"22715",840,"C0103R042",0.766023058,0.476225811,"modeled",0,7,"fsl",710,-121.08,44.81,"R","OR"
"22716",843,"C0103R043",0.781816985,0.486044674,"modeled",0,5,"l",710,-121.08,44.81,"R","OR"
"22717",847,"C0103R044",0.790458873,0.491417215,"modeled",0,6,"l",710,-121.08,44.81,"R","OR"
"22718",850,"C0103R045",1.214354925,0.754947456,"modeled",0,5,"sl",710,-121.08,44.81,"R","OR"
"22719",853,"C0103R051",3.021827465,1.878627829,"modeled",0,5,"l",923,-119.42,45.39,"R","OR"
"22720",857,"C0103R052",3.075901871,1.912245131,"modeled",0,5,"l",923,-119.42,45.39,"R","OR"
"22721",861,"C0103R053",3.087058428,1.919181006,"modeled",0,5,"l",923,-119.42,45.39,"R","OR"
"22722",865,"C0103R054",2.255739918,1.402361927,"modeled",0,5,"l",923,-119.42,45.39,"R","OR"
"22723",869,"C0103R055",2.099866997,1.305457914,"modeled",0,5,"l",923,-119.42,45.39,"R","OR"
"22724",972,"C0103X051",0.611171584,0.379956817,"modeled",0,7,"sl",713,-121.11,44.71,"X","OR"
"22725",976,"C0103X052",0.699261335,0.434720982,"modeled",0,5,"sl",713,-121.11,44.71,"X","OR"
"22726",981,"C0103X053",0.624634244,0.388326365,"modeled",0,5,"sl",713,-121.11,44.71,"X","OR"
"22727",986,"C0103X054",0.645840932,0.401510266,"modeled",0,5,"sl",713,-121.11,44.71,"X","OR"
"22728",991,"C0103X055",0.591189787,0.367534414,"modeled",0,5,"sl",713,-121.11,44.71,"X","OR"
"22729",1020,"C0104F021",31.55,1.617319877,"measured",0,8,"",448,-122.19,45.52,"F","OR"
"22730",1026,"C0104F022",42.74,1.617319877,"measured",0,3,"",448,-122.19,45.52,"F","OR"
"22731",1032,"C0104F023",41.51,1.617319877,"measured",0,6,"",448,-122.19,45.52,"F","OR"
"22732",1039,"C0104F024",44.45,1.617319877,"measured",0,5,"",448,-122.19,45.52,"F","OR"
"22733",1046,"C0104F025",40.1,1.617319877,"measured",0,6,"",448,-122.19,45.52,"F","OR"
"22734",1080,"C0104F041",29.4,1.617319877,"measured",0,5,"",66,-123.94,44.78,"F","OR"
"22735",1087,"C0104F042",26.22,1.617319877,"measured",0,8,"",66,-123.94,44.78,"F","OR"
"22736",1092,"C0104F043",17.37,1.617319877,"measured",0,7,"",66,-123.94,44.78,"F","OR"
"22737",1099,"C0104F044",30.63,1.617319877,"measured",0,5,"",66,-123.94,44.78,"F","OR"
"22738",1105,"C0104F045",39.58,1.617319877,"measured",0,13,"",66,-123.94,44.78,"F","OR"
"22739",1194,"C0104F081",40.16,1.617319877,"measured",0,5,"",656,-123.67,45.76,"F","OR"
"22740",1200,"C0104F082",39.07,1.617319877,"measured",0,3,"",656,-123.67,45.76,"F","OR"
"22741",1206,"C0104F083",52.23,1.617319877,"measured",0,6,"",656,-123.67,45.76,"F","OR"
"22742",1212,"C0104F084",54.05,1.617319877,"measured",0,6,"",656,-123.67,45.76,"F","OR"
"22743",1219,"C0104F085",48.79,1.617319877,"measured",0,6,"",656,-123.67,45.76,"F","OR"
"22744",1447,"C0105F031",51.07,1.617319877,"measured",0,5,"",968,-122.4,44.19,"F","OR"
"22745",1452,"C0105F032",35.91,1.617319877,"measured",0,3,"",968,-122.4,44.19,"F","OR"
"22746",1457,"C0105F033",50.85,1.617319877,"measured",0,5,"",968,-122.4,44.19,"F","OR"
"22747",1462,"C0105F034",31.8,1.617319877,"measured",0,3,"",968,-122.4,44.19,"F","OR"
"22748",1467,"C0105F035",37.09,1.617319877,"measured",0,5,"",968,-122.4,44.19,"F","OR"
"22749",1893,"C0106F031",45.39,1.617319877,"measured",0,3,"",363,-123.84,42.97,"F","OR"
"22750",1898,"C0106F032",30.46,1.617319877,"measured",0,4,"",363,-123.84,42.97,"F","OR"
"22751",1903,"C0106F033",39.06,1.617319877,"measured",0,4,"",363,-123.84,42.97,"F","OR"
"22752",1908,"C0106F034",50,1.617319877,"measured",0,5,"",363,-123.84,42.97,"F","OR"
"22753",1913,"C0106F035",44.27,1.617319877,"measured",0,5,"",363,-123.84,42.97,"F","OR"
"22754",1958,"C0106F061",3.585616593,2.229127637,"modeled",0,5,"sl",1259,-121.46,44.09,"F","OR"
"22755",1962,"C0106F062",3.003180532,1.867035292,"modeled",0,5,"sl",1259,-121.46,44.09,"F","OR"
"22756",1966,"C0106F063",3.598200971,2.236951169,"modeled",0,7,"sl",1259,-121.46,44.09,"F","OR"
"22757",1969,"C0106F064",2.891485062,1.797595782,"modeled",0,5,"sl",1259,-121.46,44.09,"F","OR"
"22758",1973,"C0106F065",4.415223012,2.744882333,"modeled",0,7,"sl",1259,-121.46,44.09,"F","OR"
"22759",2149,"C0107C011",1.576967348,0.980378523,"modeled",0,5,"sicl",70,-123.25,44.48,"C","OR"
"22760",2155,"C0107C012",1.511324655,0.939569379,"modeled",0,5,"sicl",70,-123.25,44.48,"C","OR"
"22761",2160,"C0107C013",1.501809296,0.933653814,"modeled",0,5,"sicl",70,-123.25,44.48,"C","OR"
"22762",2165,"C0107C014",1.647445456,1.024193776,"modeled",0,5,"sicl",70,-123.25,44.48,"C","OR"
"22763",2170,"C0107C015",2.28195598,1.418660085,"modeled",0,5,"sil",70,-123.25,44.48,"C","OR"
"22764",2206,"C0107C031",2.425343337,1.507801998,"modeled",0,5,"sicl",91,-122.91,44.59,"C","OR"
"22765",2212,"C0107C032",2.225279695,1.383425232,"modeled",0,5,"sicl",91,-122.91,44.59,"C","OR"
"22766",2217,"C0107C033",1.794045474,1.115332955,"modeled",0,5,"sicl",91,-122.91,44.59,"C","OR"
"22767",2223,"C0107C034",1.810882018,1.125799998,"modeled",0,5,"sicl",91,-122.91,44.59,"C","OR"
"22768",2229,"C0107C035",1.982965319,1.232781777,"modeled",0,5,"sicl",91,-122.91,44.59,"C","OR"
"22769",2234,"C0107C041",2.944690057,1.830672583,"modeled",0,5,"sicl",75,-123.33,44.75,"C","OR"
"22770",2239,"C0107C042",3.201632325,1.990409994,"modeled",0,5,"sicl",75,-123.33,44.75,"C","OR"
"22771",2245,"C0107C043",3.064653319,1.905252063,"modeled",0,5,"sicl",75,-123.33,44.75,"C","OR"
"22772",2251,"C0107C044",2.786381095,1.732254117,"modeled",0,5,"sicl",75,-123.33,44.75,"C","OR"
"22773",2256,"C0107C045",3.130295636,1.946060973,"modeled",0,5,"sicl",75,-123.33,44.75,"C","OR"
"22774",2381,"C0107F041",2.594306932,1.612844299,"modeled",0,5,"sicl",245,-123.19,45.9,"F","OR"
"22775",2387,"C0107F042",1.210954647,0.752833551,"modeled",0,5,"sicl",245,-123.19,45.9,"F","OR"
"22776",2393,"C0107F043",1.851879406,1.1512875,"modeled",0,5,"sicl",245,-123.19,45.9,"F","OR"
"22777",2399,"C0107F044",2.644861392,1.644273299,"modeled",0,5,"sicl",245,-123.19,45.9,"F","OR"
"22778",2405,"C0107F045",3.588171524,2.230716002,"modeled",0,5,"sicl",245,-123.19,45.9,"F","OR"
"22779",2412,"C0107F051",1.001177015,0.622417734,"modeled",0,5,"sil",49,-122.43,45.39,"F","OR"
"22780",2418,"C0107F052",1.164526455,0.723969794,"modeled",0,5,"sl",49,-122.43,45.39,"F","OR"
"22781",2425,"C0107F053",1.032378075,0.641814996,"modeled",0,5,"sl",49,-122.43,45.39,"F","OR"
"22782",2431,"C0107F054",1.13904877,0.708130674,"modeled",0,5,"sl",49,-122.43,45.39,"F","OR"
"22783",2436,"C0107F055",1.235932779,0.768362106,"modeled",0,5,"sl",49,-122.43,45.39,"F","OR"
"22784",2463,"C0107P011",7.432999086,4.62099147,"modeled",0,5,"sil",15,-123.92,44.78,"P","OR"
"22785",2467,"C0107P012",6.561129634,4.078962438,"modeled",0,5,"sil",15,-123.92,44.78,"P","OR"
"22786",2471,"C0107P013",8.398929472,5.221496868,"modeled",0,5,"sil",15,-123.92,44.78,"P","OR"
"22787",2476,"C0107P014",7.694418183,4.783512063,"modeled",0,5,"sil",15,-123.92,44.78,"P","OR"
"22788",2480,"C0107P015",6.741730694,4.191239588,"modeled",0,5,"sil",15,-123.92,44.78,"P","OR"
"22789",2551,"C0107P052",5.625663922,3.497396501,"modeled",0,5,"l",1029,-117.92,44.86,"P","OR"
"22790",2557,"C0107P053",3.64111125,2.263627889,"modeled",0,5,"l",1029,-117.92,44.86,"P","OR"
"22791",2563,"C0107P054",5.983197399,3.719670058,"modeled",0,8,"l",1029,-117.92,44.86,"P","OR"
"22792",2570,"C0107P055",4.545868224,2.826102633,"modeled",0,5,"l",1029,-117.92,44.86,"P","OR"
"22793",2645,"C0107R041",1.393404713,0.866260202,"modeled",0,5,"vfsl",218,-119.3,45.7,"R","OR"
"22794",2651,"C0107R042",1.352168491,0.84062422,"modeled",0,5,"vfsl",218,-119.3,45.7,"R","OR"
"22795",2657,"C0107R043",1.031572807,0.641314372,"modeled",0,5,"sil",218,-119.3,45.7,"R","OR"
"22796",2663,"C0107R044",1.591905196,0.989665174,"modeled",0,5,"vfsl",218,-119.3,45.7,"R","OR"
"22797",2669,"C0107R045",1.325817191,0.824241986,"modeled",0,5,"sil",218,-119.3,45.7,"R","OR"
"22798",2805,"C0107W041",2.852482941,1.77334871,"modeled",0,5,"sicl",50,-123.32,45.08,"W","OR"
"22799",2811,"C0107W042",2.785094365,1.731454175,"modeled",0,5,"sicl",50,-123.32,45.08,"W","OR"
"22800",2817,"C0107W043",2.804045302,1.743235708,"modeled",0,5,"sicl",50,-123.32,45.08,"W","OR"
"22801",2823,"C0107W044",2.859466517,1.777690301,"modeled",0,5,"sicl",50,-123.32,45.08,"W","OR"
"22802",2828,"C0107W045",2.704910776,1.681605161,"modeled",0,5,"sicl",50,-123.32,45.08,"W","OR"
"22803",2913,"C0108C021",0.755955931,0.469967219,"modeled",0,5,"sicl",47,-123.13,45.19,"C","OR"
"22804",2919,"C0108C022",0.74466625,0.462948582,"modeled",0,5,"sicl",47,-123.13,45.19,"C","OR"
"22805",2924,"C0108C023",0.791079914,0.491803307,"modeled",0,5,"sicl",47,-123.13,45.19,"C","OR"
"22806",2929,"C0108C024",0.764352139,0.475187024,"modeled",0,5,"sil",47,-123.13,45.19,"C","OR"
"22807",2934,"C0108C025",0.736644267,0.457961428,"modeled",0,5,"sicl",47,-123.13,45.19,"C","OR"
"22808",2940,"C0108C031",1.746167289,1.085567757,"modeled",0,5,"sicl",95,-123.15,44.27,"C","OR"
"22809",2948,"C0108C032",2.427647693,1.509234584,"modeled",0,5,"sil",95,-123.15,44.27,"C","OR"
"22810",2954,"C0108C033",2.176649325,1.353192412,"modeled",0,5,"sil",95,-123.15,44.27,"C","OR"
"22811",2960,"C0108C034",1.914784412,1.190394662,"modeled",0,5,"sil",95,-123.15,44.27,"C","OR"
"22812",2966,"C0108C035",2.169016192,1.348447,"modeled",0,5,"sil",95,-123.15,44.27,"C","OR"
