"UNITID","long","lat"
457077,"-119.023088","35.385513"
457086,"-118.35009","33.809096"
457101,"-115.118231","36.08486"
457110,"-119.786947","39.463165"
457129,"-81.586421","30.243517"
457192,"-92.335352","34.69065"
457208,"-121.334243","38.561309"
457226,"-85.986809","39.894654"
457253,"-118.041477","33.916443"
457271,"-118.438495","34.070281"
457299,"-118.29903","34.061223"
457314,"-118.080741","33.875772"
457323,"-117.146674","33.507316"
457332,"-72.677612","41.28773"
457341,"-72.661782","41.707932"
457350,"-82.31585","29.652269"
457378,"-86.128061","30.73209"
457387,"-81.425148","26.426526"
457396,"-81.798803","30.123757"
457402,"-80.204938","26.147098"
457411,"-81.334196","28.680653"
457420,"-82.525411","28.051825"
457439,"-82.416921","29.654808"
457448,"-82.028094","28.929944"
457466,"-84.388057","33.681424"
457475,"-84.02253","33.96488"
457484,"-157.888379","21.328198"
457493,"-114.469533","42.555761"
457527,"-88.2109","42.075628"
457536,"-87.63739","41.88053"
457545,"-88.959619","40.50938"
457554,"-90.033","40.558545"
457563,"-86.066049","39.908216"
457572,"-85.654184","40.063021"
457581,"-97.422011","37.693713"
457606,"-90.029931","29.902428"
457615,"-71.616243","42.16382"
457624,"-71.957564","42.133623"
457633,"-83.457386","42.321904"
457642,"-83.374733","42.683352"
457651,"-93.311222","44.850963"
457679,"-95.602503","43.631842"
457688,"-94.819797","39.779095"
457697,"-94.569475","39.101164"
457721,"-114.159449","46.273475"
457749,"-111.303922","47.49941"
457767,"-74.222091","40.76137"
457776,"-106.566537","35.102306"
457785,"-119.783208","39.516281"
457794,"-73.952901","40.58605"
457800,"-73.829753","40.7608"
457819,"-74.015637","40.712449"
457837,"-78.824364","42.981584"
457846,"-76.140431","43.0477"
457855,"-74.114517","40.573227"
457873,"-84.303115","41.452808"
457916,"-83.620281","41.54424"
457925,"-122.670741","45.500424"
457943,"-79.029641","40.00475"
457952,"-75.555591","40.56865"
457989,"-79.340157","34.186433"
457998,"-81.71728","33.559545"
458007,"-86.093863","35.488524"
458034,"-95.592909","29.675203"
458043,"-97.168105","32.852275"
458052,"-96.9927","32.859493"
458061,"-97.265311","32.826045"
458070,"-97.728961","30.369503"
458098,"-96.964907","33.005024"
458104,"-111.665961","40.25395"
458113,"-76.409526","37.04127"
458122,"-77.47441","37.757885"
458131,"-122.32176","47.614402"
458140,"-122.752588","48.03413"
458168,"-91.19732","43.87382"
458210,"-117.911811","33.81104"
458229,"-117.590035","34.066591"
458265,"-89.543531","40.642287"
458274,"-87.646644","41.866213"
458405,"-78.88167","35.11096"
458441,"-84.935912","32.479997"
458496,"-76.131737","36.842383"
458681,"-86.223181","39.9184"
458803,"-89.90197","35.115499"
458812,"-86.814676","35.967868"
458821,"-88.847611","35.63694"
458830,"-75.349771","39.93765"
458858,"-86.261512","39.80055"
458867,"-84.32568","33.564936"
458885,"-92.396031","34.74735"
458919,"-84.275624","33.874236"
458955,"-90.188097","32.300562"
458964,"-82.357811","34.85654"
458973,"-97.73985","30.371175"
458982,"-98.56556","29.532925"
459000,"-89.945739","35.10972"
459019,"-80.7837","35.25855"
459046,"-80.282751","36.152612"
459055,"-80.107401","26.705541"
459064,"-80.865367","35.089864"
459116,"-112.133047","33.523667"
459125,"-114.5945","35.101946"
459170,"-120.993745","37.68301"
459189,"-121.401027","38.62883"
459198,"-119.782437","36.809778"
459204,"-121.961761","37.50904"
459213,"-122.307618","37.547377"
459231,"-122.061226","37.94492"
459259,"-77.599967","37.64706"
459268,"-76.124288","36.8336"
459277,"-104.992758","39.745214"
459286,"-104.828339","38.832889"
459295,"-104.750884","38.896966"
459301,"-75.680231","39.62274"
459310,"-80.251401","25.7646"
459329,"-82.691779","28.271196"
459347,"-81.887326","26.595568"
459374,"-87.99384","41.796008"
459392,"-87.483521","37.98732"
459408,"-71.421577","42.094957"
459417,"-85.667065","42.961875"
459426,"-92.509748","44.08537"
459462,"-73.999073","40.741353"
459499,"-121.358102","44.058731"
459514,"-96.769353","32.861997"
459523,"-96.685333","32.931698"
459532,"-97.508606","25.938911"
459541,"-111.733488","40.034634"
459550,"-122.472325","47.223485"
459578,"-88.257785","43.044227"
459727,"-118.057754","33.808683"
459736,"-122.263949","38.085479"
459745,"-77.033071","38.90163"
459824,"-115.024012","36.043189"
459842,"-87.820105","42.582628"
459851,"-88.110994","43.035738"
459949,"-98.52417","29.304762"
459958,"-95.395051","29.93744"
459967,"-97.501124","25.936988"
459985,"-97.675281","26.20385"
459994,"-77.034001","38.90485"
460011,"-79.80945","34.238425"
460020,"-81.081809","34.01512"
460093,"-83.516551","43.021829"
460109,"-86.174277","41.717835"
460118,"-80.746465","41.212037"
460127,"-83.482675","42.324442"
460136,"-95.562287","29.838306"
460145,"-87.627971","41.87496"
460172,"-98.4891","29.35599"
460181,"-96.741711","32.91856"
460190,"-81.340421","28.55984"
460206,"-98.582351","29.49003"
460349,"-71.41277","41.819956"
460376,"-77.347751","38.84905"
460385,"-77.567654","40.619424"
460394,"-117.20271","33.88744"
460455,"-77.584781","43.159086"
460464,"-117.570212","33.917387"
460482,"-83.973056","43.47055"
460516,"-116.288341","33.711954"
460525,"-116.295195","43.59086"
460534,"-106.300156","31.749325"
460543,"-97.012741","32.93806"
460677,"-66.493841","18.429025"
460701,"-81.94718","28.053634"
460738,"-104.870151","39.673548"
460756,"-157.847652","21.295164"
460765,"-82.601533","35.584088"
460808,"-112.346975","43.193422"
460817,"-77.432163","34.797826"
460826,"-82.086986","33.494994"
460835,"-78.993461","33.788822"
460862,"-122.68474","45.525507"
460871,"-77.220505","38.910459"
460899,"-116.27829","43.591087"
460914,"-111.927617","33.608309"
460932,"-90.364232","38.527717"
460969,"-80.323571","25.86289"
460978,"-96.803615","32.984161"
460987,"-92.20198","34.858161"
460996,"-90.538719","38.788891"
461014,"-74.014004","40.705781"
461023,"-112.064275","33.530663"
461032,"-78.939514","35.05141"
461087,"-95.309265","36.294408"
461111,"-81.704403","41.484002"
461120,"-85.053774","35.468142"
461139,"-81.785303","36.263233"
461148,"-118.335567","34.152076"
461175,"-122.220803","37.774887"
461193,"-79.781672","40.432494"
461218,"-79.823825","40.465286"
461245,"-81.211337","29.47629"
461254,"-118.396209","34.186976"
461263,"-118.256991","34.147117"
461272,"-111.78129","40.371763"
461281,"-80.281548","26.009656"
461290,"-71.480701","42.967431"
461306,"-80.225732","25.839575"
461315,"-88.507761","46.782535"
461324,"-86.842536","36.187738"
461333,"-156.041847","19.729107"
461342,"-111.65823","40.234627"
461379,"-76.603096","39.322479"
461388,"-96.606125","33.673442"
461412,"-77.160302","38.873422"
461421,"-90.262731","38.64474"
461430,"-115.206821","36.09589"
461485,"-78.742623","35.744334"
461494,"-111.934309","40.586803"
461500,"-117.835205","33.766402"
461528,"-78.961305","35.058616"
461537,"-91.013977","38.551723"
461555,"-106.667464","35.091873"
461573,"-90.380141","38.72876"
461582,"-87.747041","42.06358"
461591,"-157.800461","21.28206"
461607,"-116.435531","34.121188"
461625,"-66.184489","18.379307"
461643,"-122.681602","38.3032182"
461652,"-116.309994","43.620545"
461689,"-104.831481","39.6956"
461704,"-69.777717","44.317693"
461713,"-110.929841","32.23572"
461722,"-86.420808","36.947279"
461740,"-96.684709","32.737175"
461759,"-85.764811","38.239519"
461768,"-73.995669","40.746376"
461786,"-88.736198","43.632848"
461795,"-95.588338","29.646303"
461810,"-105.025463","39.68573"
461829,"-122.404307","37.790935"
461838,"-73.499036","40.725914"
461847,"-74.17029","40.098369"
461856,"-118.370014","34.173485"
461865,"-74.221116","40.765332"
461874,"-89.036231","42.49901"
461883,"-80.352717","25.808134"
461892,"-83.210617","42.446331"
461908,"-87.853088","42.55804"
461917,"-86.127361","39.640007"
461926,"-113.533821","37.101622"
461944,"-84.452903","42.724862"
461953,"-104.790429","38.794277"
461962,"-70.314892","43.608171"
461999,"-82.60795","41.233614"
462008,"-115.117034","36.016734"
462017,"-86.106111","40.474971"
462035,"-81.825149","26.608576"
462044,"-70.272161","43.65405"
462053,"-87.870502","42.370787"
462062,"-118.558215","34.23396"
462071,"-117.19893","47.658368"
462336,"-118.273227","34.148057"
462345,"-88.203774","41.540252"
462354,"-117.082401","33.12085"
463056,"-72.672175","41.762673"
464226,"-112.368233","33.628923"
465812,"-111.870034","40.684326"
466921,"-90.436283","38.701907"
466930,"-95.560414","29.838386"
467094,"-76.147295","43.105938"
467368,"-117.55038","34.068584"
467863,"-81.039954","33.997804"
467872,"-80.022852","32.874611"
467906,"-82.484519","34.791087"
468246,"-123.046328","44.078014"
468255,"-122.762464","45.382946"
468291,"-119.647869","36.32604"
468769,"-121.316599","36.41456"
468848,"-117.118524","33.131561"
468893,"-90.163276","30.004827"
468909,"-117.922969","33.851393"
468963,"-71.115989","42.730818"
469416,"-66.487333","18.433307"
469610,"-112.11743","33.629635"
469629,"-95.905011","36.098687"
469638,"-90.483614","41.489394"
469911,"-92.460375","31.265718"
469920,"-93.192846","30.204239"
469957,"-118.446566","34.062797"
470038,"-117.351755","33.975392"
470047,"-95.235123","38.965848"
470296,"-96.991589","28.799901"
470393,"-87.660911","41.999802"
474863,"-117.827484","34.110723"
474890,"-112.117971","33.574685"
474915,"-112.068","33.641761"
474924,"-112.003639","41.089919"
475015,"-93.802586","41.562675"
475024,"-74.719102","40.260811"
475033,"-74.013948","40.70563"
475060,"-83.687065","32.897821"
475121,"-81.105531","31.999481"
475176,"-117.166502","33.525983"
475200,"-117.411568","47.751642"
475228,"-119.70516","34.424542"
475273,"-72.556647","42.1022"
475282,"-118.465561","34.177483"
475325,"-115.170333","36.16159"
475398,"-77.859242","39.287311"
475404,"-73.781183","41.035422"
475413,"-89.780047","43.5762"
475422,"-76.987844","42.876429"
475431,"-75.045442","39.756604"
475459,"-90.178196","32.402516"
475468,"-74.358331","40.868977"
475477,"-80.22004","26.025173"
475486,"-97.107997","32.680899"
475495,"-111.656188","40.211724"
475547,"-81.792422","26.495581"
475556,"-78.740471","35.882566"
475565,"-73.984131","40.75281"
475574,"-87.335811","41.53025"
475608,"-96.77669","32.793513"
475635,"-118.375621","34.06463"
475653,"-88.956239","39.843265"
475662,"-98.468021","26.24605"
475705,"-118.553851","34.200825"
475714,"-80.393361","25.66273"
475723,"-112.325714","40.527752"
475732,"-84.351949","33.911943"
475741,"-86.111061","39.91916"
475750,"-96.625985","32.815899"
475839,"-111.941123","33.427133"
476063,"-81.56007","30.313564"
476179,"-76.135548","36.838455"
476230,"-79.943611","39.652359"
476294,"-111.974233","41.225229"
476355,"-73.925071","40.755046"
476489,"-87.643207","41.703711"
476498,"-80.306991","25.863128"
476513,"-118.550015","34.414463"
476540,"-98.523455","29.462345"
476559,"-98.602991","29.465563"
476568,"-76.529229","37.133072"
476595,"-118.062402","33.91871"
476601,"-76.674414","39.379528"
476610,"-73.615341","40.69983"
476629,"-83.696989","41.674855"
476683,"-83.665339","41.614633"
476692,"-74.268351","40.6992"
476708,"-111.891446","40.621415"
476717,"-74.029573","41.1382062"
476726,"-98.177978","26.24215"
476735,"-71.769406","42.587705"
476753,"-110.968361","32.220141"
476780,"-118.046711","34.062971"
476799,"-122.455603","37.65642"
476805,"-87.559744","33.19105"
476814,"-81.411511","28.57897"
476841,"-119.803848","39.509232"
476850,"-116.278054","43.588823"
476869,"-112.001128","43.482859"
476878,"-73.794947","42.76194"
476887,"-84.363266","33.846647"
476896,"-101.873963","35.186494"
476902,"-94.670149","38.964694"
476939,"-80.321789","25.773542"
476948,"-84.38696","33.75993"
476957,"-114.519826","42.723871"
476966,"-80.155391","25.92387"
476975,"-104.786666","39.724786"
476984,"-94.688051","38.95593"
476993,"-111.912821","40.55681"
477002,"-83.743486","42.521018"
477039,"-96.873805","32.82746"
478582,"-81.110045","32.008498"
478591,"-97.113213","33.192334"
478616,"-79.90432","36.051588"
478634,"-117.160658","33.138303"
478661,"-74.554569","39.383782"
478917,"-97.607551","38.8398"
478953,"-96.60827","39.191749"
479062,"-71.384761","41.81866"
479248,"-77.434496","38.838042"
479424,"-122.116059","37.661039"
479965,"-74.046322","40.263786"
479974,"-117.517655","33.884074"
479983,"-105.072521","39.857821"
479992,"-118.265551","34.15799"
480000,"-122.245384","38.109629"
480019,"-119.38533","36.344669"
480028,"-73.991082","40.760073"
480037,"-78.727186","35.767841"
480073,"-97.689972","30.479474"
480091,"-78.770363","42.790174"
480125,"-98.503686","29.518311"
480161,"-85.568052","38.225024"
480189,"-79.835745","42.219677"
480198,"-122.56253","45.503764"
480204,"-117.298365","33.932923"
480310,"-76.616551","39.203264"
480347,"-111.889421","33.536609"
480471,"-121.308461","37.99756"
480499,"-91.705724","41.459135"
480523,"-84.126037","39.816855"
480532,"-82.591867","40.77421"
480550,"-86.433521","36.966303"
480569,"-80.624378","28.065754"
480657,"-95.751719","39.056302"
480693,"-77.08083","39.056035"
480727,"-85.07224","42.941371"
480736,"-72.987416","41.593956"
480781,"-117.11851","32.77942"
480790,"-104.815034","39.563516"
480824,"-96.875021","32.830186"
480833,"-97.311645","32.816901"
480842,"-81.558157","30.319276"
480851,"-80.325673","25.783576"
480879,"-93.251559","38.690729"
480888,"-97.7030305","30.324403"
480903,"-73.179406","41.186706"
480912,"-97.846121","30.50915"
480921,"-94.370331","35.359477"
480930,"-77.293304","38.635367"
480967,"-95.936439","35.635288"
480976,"-86.655724","34.736145"
480985,"-111.857036","40.71089"
480994,"-76.822219","39.099633"
481003,"-97.042564","32.72"
481021,"-76.000808","40.388341"
481030,"-79.405423","38.70907"
481049,"-94.30087","37.173927"
481058,"-117.958208","33.867663"
481085,"-87.984611","41.84402"
481094,"-73.972232","40.756988"
481100,"-111.940452","40.652683"
481128,"-117.895913","33.759423"
481137,"-88.062268","42.680369"
481146,"-84.238614","33.839432"
481155,"-83.732678","32.803363"
481182,"-123.215034","39.160947"
481191,"-117.294699","33.91733"
481207,"-76.656295","39.487379"
481225,"-89.911799","35.064172"
481243,"-73.189261","40.80235"
481252,"-80.22826","26.68295"
481289,"-121.293267","37.966315"
481298,"-119.637371","36.33339"
481313,"-80.255473","26.01028"
481322,"-98.207283","26.238609"
481331,"-77.637278","43.200074"
481340,"-86.667242","36.170543"
481368,"-80.132918","25.931398"
481386,"-117.887923","33.816691"
481401,"-95.472493","30.205731"
481410,"-74.068553","41.124819"
481429,"-74.269901","40.51034"
481438,"-74.202016","40.065908"
481447,"-75","39.851623"
481456,"-111.413846","40.505437"
481465,"-90.246136","29.973648"
481474,"-121.995828","37.818164"
481483,"-80.167216","26.366888"
481508,"-74.143713","40.062647"
481517,"-94.473433","37.140007"
481526,"-76.13732","36.84521"
481535,"-117.241748","32.900056"
481571,"-73.055819","41.59749"
481678,"-82.066289","33.516811"
481720,"-79.963547","36.040441"
481739,"-87.958698","42.241767"
481748,"-87.871263","41.907282"
481775,"-118.148431","34.648563"
481845,"-77.726297","43.216013"
481863,"-86.129996","40.444807"
481890,"-84.615734","39.030899"
481906,"-81.567573","38.310312"
481960,"-122.147995","38.212134"
482015,"-98.627397","29.4585"
482060,"-120.481067","37.322518"
482097,"-93.256356","37.147663"
482149,"-81.989071","33.47037"
482158,"-83.732058","32.808092"
482167,"-87.529507","41.615676"
482176,"-105.077283","39.70898"
482185,"-122.351158","47.621224"
482194,"-74.005007","40.72765"
482200,"-94.132583","33.457096"
482228,"-84.82617","39.145234"
482246,"-96.823617","46.879868"
482255,"-115.118122","36.083117"
482291,"-119.049925","35.381617"
482325,"-97.693185","30.629212"
482413,"-73.983492","40.747747"
482422,"-112.104601","33.565758"
482431,"-117.5876","34.068481"
482440,"-105.008901","39.91934"
482459,"-80.339842","25.987643"
482468,"-84.297316","33.775112"
482477,"-87.69146","41.94219"
482486,"-87.326866","41.464405"
482538,"-94.575014","38.939506"
482547,"-115.096601","36.020266"
482556,"-74.311372","40.557503"
482565,"-80.931971","35.13766"
482574,"-82.906219","40.046679"
482608,"-75.183609","40.135214"
482617,"-86.694511","36.08537"
482635,"-97.012494","32.934524"
482653,"-77.049759","38.861096"
482680,"-83.985694","34.530219"
482699,"-82.855231","31.495903"
482705,"-71.088782","42.339992"
482936,"-81.845995","28.150149"
482963,"-74.220894","40.044556"
482972,"-98.523081","29.46192"
482981,"-98.639532","29.52717"
482990,"-111.873428","33.418374"
483009,"-118.224752","33.98271"
483018,"-83.888077","39.799806"
483036,"-97.775182","31.053407"
483045,"-83.66765","32.545341"
483054,"-80.03416","40.441863"
483106,"-74.426739","40.550944"
483124,"-111.923861","33.463786"
483212,"-92.032664","32.49637"
483221,"-118.293165","34.063934"
483230,"-117.555168","34.079866"
483258,"-87.539813","41.621587"
483276,"-97.52838","35.405519"
483328,"-88.008159","41.839535"
483337,"-82.288377","34.824899"
483346,"-76.825509","40.27505"
483355,"-92.041847","30.158184"
483364,"-89.78043","30.286052"
483373,"-118.131722","34.171252"
483382,"-73.404943","40.680471"
483425,"-77.371696","35.604962"
483443,"-117.339245","34.002717"
483470,"-80.30405","25.8659"
483504,"-83.219356","42.330658"
483513,"-99.745008","32.400984"
483559,"-96.107802","33.119725"
483577,"-86.880233","35.932691"
483595,"-66.061339","18.388698"
483647,"-84.14076","39.84549"
483708,"-73.61531","40.709502"
483726,"-76.457022","37.08367"
483735,"-97.920002","29.882696"
483744,"-90.036149","35.165189"
483753,"-76.307594","40.037616"
483780,"-77.227315","38.915226"
483799,"-89.491041","43.056"
483814,"-77.210082","38.908263"
483823,"-75.157038","40.068722"
483841,"-73.828461","40.75904"
483850,"-73.831481","40.76156"
483869,"-80.350943","25.760656"
483878,"-122.406318","37.790775"
483887,"-86.706249","36.29177"
483896,"-81.677501","30.31314"
483911,"-90.146194","38.335231"
483920,"-81.450649","41.5161"
483939,"-93.797551","32.4843"
483948,"-93.782849","32.442955"
483957,"-119.611752","36.570318"
483975,"-85.340805","31.206294"
484002,"-118.144328","34.67613"
484011,"-73.941968","42.813241"
484020,"-79.276539","36.098405"
484039,"-80.101821","26.25646"
484048,"-94.732635","32.46297"
484057,"-71.057468","42.305343"
484066,"-85.560651","38.224517"
484075,"-81.660201","30.33211"
484084,"-88.751471","41.93057"
484093,"-83.357682","42.498205"
484109,"-87.336518","41.47368"
484127,"-73.290525","41.392938"
484136,"-97.700269","31.112893"
484163,"-110.969111","32.23013"
484172,"-81.851331","26.60411"
484190,"-90.061019","29.997288"
484206,"-121.989475","37.292025"
484233,"-117.887096","34.104391"
484321,"-75.044514","39.753827"
484330,"-87.119243","37.72084"
484349,"-87.490569","37.978574"
484358,"-82.383171","36.35971"
484367,"-117.959766","33.839313"
484376,"-118.14854","33.801894"
484394,"-111.669298","40.261578"
484473,"-82.339848","29.649413"
484604,"-95.588371","29.63502"
484613,"-112.012761","33.41128"
484631,"-117.58377","34.065748"
484668,"-81.419552","28.445605"
484677,"-84.35887","33.928881"
484710,"-115.322506","36.12164"
484756,"-95.585258","29.7837"
484826,"-122.343804","47.612248"
484835,"-67.146379","18.199097"
484862,"-118.36957","33.947341"
484871,"-73.896524","40.629707"
484899,"-111.968721","33.338893"
484905,"-96.803446","32.659588"
484923,"-77.336748","38.949679"
484932,"-81.6983","38.353846"
484950,"-122.852524","42.369051"
484996,"-95.540324","29.72401"
485014,"-78.755118","42.908206"
485032,"-83.668124","41.706636"
485111,"-83.224211","33.07944"
485139,"-87.637674","41.897213"
485166,"-122.65456","45.531839"
485236,"-80.033069","40.695116"
485263,"-117.166966","32.835221"
485272,"-80.347651","25.81071"
485306,"-114.027481","35.239812"
485342,"-82.332285","27.990625"
485360,"-95.587085","29.903883"
485379,"-80.057435","26.649613"
485388,"-81.321511","28.633003"
485397,"-75.16864","40.082265"
485403,"-117.217661","32.732001"
485412,"-117.010783","33.745675"
485458,"-82.3821","31.212781"
485476,"-117.270239","47.657655"
485485,"-80.143681","26.64951"
485494,"-117.159908","32.719318"
485500,"-118.369774","33.932121"
485519,"-119.486417","34.38768"
485537,"-95.213526","32.425963"
485546,"-117.850961","33.696413"
485564,"-92.007925","30.212802"
485573,"-118.274771","34.0499"
485582,"-71.472161","41.78608"
485591,"-92.019193","34.203735"
485607,"-72.991263","41.540983"
485698,"-79.946888","32.805094"
485704,"-93.110811","35.28311"
485768,"-80.18942","25.788978"
485801,"-73.823556","41.057111"
485810,"-95.088354","29.443105"
485856,"-75.160105","39.925181"
485874,"-96.841676","32.954908"
485908,"-83.908684","39.80321"
485926,"-98.257166","26.237585"
485953,"-97.831161","30.360236"
485962,"-93.717542","32.517057"
485999,"-73.969945","40.607809"
486017,"-73.944041","40.61359"
486026,"-73.973431","40.6275"
486053,"-93.255399","44.968872"
486080,"-73.702257","40.775582"
486105,"-75.332974","40.114113"
486123,"-118.338144","34.0984"
486141,"-118.396511","33.95487"
486150,"-80.413849","27.678049"
486169,"-85.670147","38.084678"
486196,"-74.060843","41.100906"
486202,"-82.176972","37.677016"
486239,"-80.365552","25.812652"
486248,"-118.209424","34.047305"
486257,"-82.829696","39.891571"
486284,"-93.371754","44.795501"
486309,"-87.696742","44.081385"
486345,"-87.733452","41.809897"
486354,"-80.283123","25.97989"
486372,"-122.401124","37.791643"
486381,"-73.746486","41.028851"
486390,"-73.971407","40.756375"
486406,"-79.852118","38.890857"
486415,"-73.982035","40.692794"
486424,"-76.980916","38.904414"
486433,"-122.475292","37.80026"
486442,"-83.586525","36.444823"
486460,"-88.591085","42.767178"
486488,"-122.268878","37.871235"
486497,"-117.0814","32.757282"
486503,"-99.467036","27.575732"
486512,"-80.314681","25.797851"
486530,"-89.860578","35.098298"
486558,"-121.92135","37.468594"
486567,"-95.82023","36.132259"
486576,"-66.038451","18.247162"
486594,"-76.043121","36.86471"
486619,"-94.157411","36.35541"
486691,"-84.256996","33.847741"
486707,"-86.661349","34.736871"
486716,"-84.096882","35.912854"
486734,"-75.005249","39.880166"
486752,"-85.390811","40.23238"
486770,"-97.119031","32.6769"
486798,"-95.413192","29.950897"
486813,"-106.326782","31.73814"
486822,"-112.118075","33.608723"
486840,"-84.583052","34.038807"
486859,"-96.641266","40.756017"
486868,"-114.338235","34.49606"
486877,"-72.671895","40.927928"
486886,"-73.109752","40.745531"
486901,"-82.29407","36.300147"
486938,"-115.313525","36.185176"
486947,"-83.150516","42.556474"
486956,"-74.438877","40.465934"
486965,"-118.26069","34.054877"
486983,"-89.503169","43.064984"
487010,"-90.033138","35.140231"
487047,"-90.183521","29.948535"
487065,"-101.869638","33.524818"
487083,"-84.751095","43.61137"
487092,"-83.871141","33.6191"
487153,"-90.107924","29.96527"
487162,"-83.9514","30.863799"
487232,"-101.924031","33.561435"
487296,"-110.245117","31.567832"
487302,"-81.470433","41.143856"
487311,"-81.561491","30.20813"
487320,"-97.08471","31.639295"
487348,"-122.603849","45.643767"
487375,"-115.171331","36.1456"
487384,"-80.246116","26.010968"
487393,"-80.136749","26.705217"
487409,"-80.319292","25.855552"
487418,"-80.205267","26.16574"
487427,"-82.337004","27.980705"
487436,"-81.751361","30.19576"
487445,"-80.092161","26.54289"
487454,"-80.203455","26.270878"
487472,"-81.309471","28.56052"
487481,"-112.116121","33.57026"
487490,"-95.431325","30.022309"
487506,"-89.398711","43.072676"
487524,"-68.791476","44.829002"
487533,"-88.341498","42.026819"
487588,"-89.988876","34.976181"
487597,"-118.145393","33.826017"
487603,"-122.195774","47.657502"
487621,"-92.083641","32.521718"
487649,"-118.15055","34.082467"
487658,"-92.043315","30.220037"
487676,"-76.543104","38.980115"
487746,"-73.764423","40.606105"
487773,"-121.804024","39.715283"
487791,"-82.461311","34.77072"
487807,"-80.022755","32.78868"
487816,"-86.908933","33.463987"
487852,"-74.392845","40.438155"
487861,"-82.951066","40.09578"
487889,"-114.711558","32.596919"
487898,"-82.365104","34.844106"
487904,"-84.340899","37.875066"
487913,"-82.633351","38.47515"
487922,"-86.601706","36.304927"
487959,"-84.970455","34.762636"
487968,"-87.731726","41.505272"
487977,"-77.959701","39.48705"
487995,"-118.148684","34.080181"
488004,"-73.959386","40.615411"
488013,"-74.059669","40.734746"
488022,"-80.856946","33.492394"
488031,"-118.256726","34.146294"
488040,"-80.948762","33.968494"
488059,"-80.35256","25.89821"
488068,"-83.99327","36.027559"
488077,"-111.964106","33.420286"
488101,"-74.159642","41.33127"
488110,"-95.400805","29.026275"
488129,"-86.218117","39.906649"
488138,"-90.74457","29.598445"
488147,"-80.463557","25.48663"
488174,"-94.556313","39.09844"
488183,"-86.427834","36.952887"
488192,"-120.997781","37.71339"
488217,"-84.309012","37.734796"
488226,"-82.714654","27.897701"
488235,"-92.667311","37.70169"
488253,"-73.991731","40.745926"
488262,"-75.73689","39.65906"
488271,"-122.935367","47.039503"
488280,"-81.367401","28.59151"
488299,"-98.31205","26.213855"
488305,"-77.615151","42.909692"
488314,"-74.210816","40.043705"
488332,"-80.139671","26.226156"
488350,"-74.197596","40.091"
488369,"-75.333151","40.11065"
488378,"-117.58908","47.643215"
488387,"-117.716117","34.094273"
488396,"-87.705681","41.485005"
488411,"-121.289487","38.721897"
488420,"-86.156579","39.940821"
488439,"-86.207551","39.79644"
488448,"-122.377121","47.64894"
488527,"-94.319084","35.317421"
488554,"-106.737787","32.278068"
488572,"-119.701977","36.832466"
488590,"-123.959303","45.89961"
488651,"-106.743159","32.298355"
488679,"-85.677641","40.510655"
488730,"-98.323246","29.545802"
488749,"-76.785931","39.16947"
488776,"-86.24973","41.67338"
488785,"-117.196552","33.151283"
488800,"-121.231507","37.908696"
488828,"-94.738026","34.027834"
488837,"-83.042997","42.550239"
488846,"-118.138047","34.146167"
488891,"-80.437371","25.50406"
488907,"-115.117581","36.03274"
488916,"-87.893386","31.50997"
488925,"-79.974521","32.866359"
488934,"-95.887481","36.113428"
488952,"-82.105702","41.386445"
488961,"-86.845131","40.38849"
488970,"-84.258017","43.641877"
488989,"-95.126497","29.527723"
488998,"-116.594823","43.613794"
489122,"-89.490781","43.05541"
489131,"-88.461527","44.266271"
489140,"-88.097926","44.52349"
489159,"-80.065725","33.035472"
489201,"-119.731261","36.88686"
489238,"-80.203872","26.321755"
489247,"-111.938189","40.692128"
489256,"-65.997043","18.439873"
489283,"-98.234872","26.239856"
489335,"-122.266105","37.866732"
489344,"-80.931971","35.13766"
489353,"-121.278258","38.596193"
489371,"-117.408335","33.990127"
489760,"-119.038111","35.388152"
489779,"-86.109501","39.91844"
489812,"-112.641211","45.208156"
489830,"-90.68152","35.817823"
489858,"-118.29131","34.081505"
489937,"-80.250153","36.087962"
490018,"-82.528321","28.02675"
490045,"-118.047065","33.88856"
490054,"-80.085147","26.702663"
490063,"-117.201297","32.767544"
490081,"-118.308661","34.041239"
490090,"-84.578905","30.577656"
490106,"-77.269749","38.844541"
490115,"-86.748045","36.135712"
490124,"-118.5021","34.208209"
490133,"-117.847973","33.685537"
490142,"-84.2909","30.412845"
490151,"-86.391495","35.827799"
490160,"-121.383597","38.604405"
490197,"-118.030152","34.070176"
490203,"-93.421572","37.623766"
490212,"-117.636712","34.046457"
490221,"-84.143912","34.186371"
490230,"-84.07814","33.971966"
490249,"-74.04968","40.857008"
490258,"-75.939691","40.316547"
490267,"-86.571436","36.219691"
490276,"-74.060858","41.116935"
490285,"-117.134199","32.770776"
490294,"-120.54382","46.584032"
490300,"-74.644718","40.86887"
490319,"-74.203094","40.101002"
490328,"-74.058177","41.117029"
490337,"-121.431533","38.473648"
490346,"-73.980593","40.611081"
490373,"-85.57943","42.289571"
490382,"-71.488336","42.804167"
490391,"-80.327707","25.761572"
490407,"-84.141162","33.896591"
490416,"-91.829017","29.993445"
490425,"-97.751895","30.419687"
490434,"-82.577702","40.771672"
490443,"-77.234171","38.914385"
490452,"-112.220934","33.634726"
490461,"-86.700979","36.299536"
490470,"-89.992526","35.134871"
490489,"-83.145979","42.416931"
490498,"-93.771686","32.480613"
490504,"-74.046291","41.456984"
